,source_file,file,function,type,line,cyclomatic_complexity,cc_rank,loc,loc_span,volume,difficulty,effort,time,bugs,model,language,complexity_category,number_changes,change_per_days,age_days
516,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/Cali_plot.py,<module>,FUNCTION,1,9,B,164.0,,17374.8106100023,69.6572164948454,1210280.94421787,67237.8302343259,5.79160353666743,CWatM,python,b1,,,
517,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/Cali_plot.py, Cali_plot.py  (module  aggregate) ,MODULE_AGG,1,0,A,,,,,,,,CWatM,python,b1,,,
518,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,<module>,FUNCTION,1,1,A,6.0,,129.267675044712,3.07692307692308,397.746692445267,22.0970384691815,0.0430892250149039,CWatM,python,b1,,,
519,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,filter_nan,FUNCTION,45,1,A,6.0,18.0,307.602213011877,11.9166666666667,3665.59303839153,203.644057688418,0.102534071003959,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
520,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,RSR,FUNCTION,66,1,A,5.0,15.0,262.366593451307,11.4583333333333,3006.28388329622,167.015771294235,0.0874555311504356,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
521,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,br,FUNCTION,82,1,A,6.0,13.0,271.413717363421,17.55,4763.31073972804,264.628374429335,0.0904712391211403,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
522,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,pc_bias,FUNCTION,96,1,A,6.0,13.0,232.792823407274,19.5,4539.46005644185,252.192225357881,0.0775976078024248,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
523,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,pc_bias2,FUNCTION,110,1,A,3.0,13.0,150.117300051923,9.375,1407.34968798678,78.1860937770434,0.0500391000173077,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
524,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,apb,FUNCTION,124,1,A,6.0,13.0,249.728170643689,18.0555555555556,4508.98085884438,250.498936602465,0.0832427235478962,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
525,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/hydroStats.py,apb2,FUNCTION,138,1,A,6.0,13.0,298.022562546875,20.3,6049.85801970157,336.103223316754,0.0993408541822917,CWatM,python,b1,1.0,0.001049605523257509,952.7388888888889
