file,function,type,line,cyclomatic_complexity,cc_rank,loc,loc_span,volume,difficulty,effort,time,bugs
./models/18_VIC/tests/archive_tests.py,<module>,FUNCTION,1,2,A,6.0,,121.01398665684616,5.318181818181818,643.5743835841364,35.75413242134091,0.040337995552282055
./models/18_VIC/tests/archive_tests.py,main,FUNCTION,12,1,A,20.0,28.0,712.9703393553503,12.6,8983.426275877415,499.07923754874525,0.2376567797851168
./models/18_VIC/tests/archive_tests.py,archive_tests.py (module aggregate),MODULE_AGG,1,1,A,,,,,,,
./models/18_VIC/tests/run_profiling.py,<module>,FUNCTION,1,4,A,187.0,,4036.148905642897,64.6829268292683,261069.92433573082,14503.884685318379,1.3453829685476322
./models/18_VIC/tests/run_profiling.py,log2_range,FUNCTION,25,1,A,4.0,6.0,190.16483617504394,6.333333333333333,1204.3772957752783,66.90984976529325,0.06338827872501465
./models/18_VIC/tests/run_profiling.py,main,FUNCTION,232,4,A,35.0,42.0,1290.126337666587,24.545454545454547,31666.737379088954,1759.2631877271642,0.430042112555529
./models/18_VIC/tests/run_profiling.py,run_profiling,FUNCTION,276,1,A,5.0,5.0,137.6075250475963,5.090909090909091,700.5474002423085,38.91930001346159,0.04586917501586544
./models/18_VIC/tests/run_profiling.py,run_scaling,FUNCTION,283,6,B,43.0,53.0,2200.412603083243,28.730769230769234,63219.54671166088,3512.1970395367152,0.7334708676944144
./models/18_VIC/tests/run_profiling.py,get_header_info,FUNCTION,338,2,A,17.0,17.0,554.4786373037626,22.5,12475.76933933466,693.0982966297033,0.18482621243458755
./models/18_VIC/tests/run_profiling.py,CustomFormatter,CLASS,227,1,A,3.0,3.0,44.97261104228487,4.375,196.7551733099963,10.930842961666462,0.01499087034742829
./models/18_VIC/tests/run_profiling.py,run_profiling.py (module aggregate),MODULE_AGG,1,14,C,,,,,,,
./models/18_VIC/tests/run_tests.py,<module>,FUNCTION,1,4,A,65.0,,1112.131097392958,8.76984126984127,9753.213195390625,541.8451775217013,0.3707103657976527
./models/18_VIC/tests/run_tests.py,main,FUNCTION,109,26,D,118.0,156.0,6344.962014194486,49.529411764705884,314262.23623245634,17459.013124025354,2.1149873380648287
./models/18_VIC/tests/run_tests.py,run_unit_tests,FUNCTION,267,1,A,14.0,36.0,570.0165354875053,18.789473684210527,10710.310693107336,595.0172607281853,0.19000551182916842
./models/18_VIC/tests/run_tests.py,run_system,FUNCTION,305,62,F,255.0,370.0,11807.25912270854,85.86486486486487,1013828.7089958116,56323.81716643398,3.9357530409028465
./models/18_VIC/tests/run_tests.py,run_science,FUNCTION,677,9,B,74.0,152.0,3221.3636940841066,35.67567567567568,114924.3263835411,6384.684799085617,1.0737878980280355
./models/18_VIC/tests/run_tests.py,run_examples,FUNCTION,831,9,B,64.0,136.0,2910.237450144871,34.457142857142856,100278.46756784899,5571.025975991611,0.9700791500482904
./models/18_VIC/tests/run_tests.py,run_release,FUNCTION,969,1,A,3.0,6.0,34.86917501586544,2.5,87.1729375396636,4.842940974425755,0.011623058338621813
./models/18_VIC/tests/run_tests.py,CustomFormatter,CLASS,78,1,A,3.0,3.0,44.97261104228487,4.375,196.7551733099963,10.930842961666462,0.01499087034742829
./models/18_VIC/tests/run_tests.py,TestResults,CLASS,83,2,A,17.0,24.0,549.9514470225078,15.088235294117647,8297.796833016073,460.9887129453374,0.1833171490075026
./models/18_VIC/tests/run_tests.py,TestResults.__init__,METHOD,85,1,A,8.0,8.0,241.8556500836541,9.863636363636363,2385.5761849160426,132.53201027311349,0.0806185500278847
./models/18_VIC/tests/run_tests.py,TestResults.__repr__,METHOD,94,1,A,4.0,8.0,122.62388523751017,6.222222222222222,762.9930637000633,42.38850353889241,0.04087462841250339
./models/18_VIC/tests/run_tests.py,TestResults.__str__,METHOD,103,1,A,4.0,4.0,87.56916320732489,5.0,437.84581603662446,24.32476755759025,0.029189721069108297
./models/18_VIC/tests/run_tests.py,TestResults (aggregate),CLASS_AGG,85,3,A,,,,,,,
./models/18_VIC/tests/run_tests.py,run_tests.py (module aggregate),MODULE_AGG,1,111,F,,,,,,,
./models/18_VIC/tests/test_image_driver.py,<module>,FUNCTION,1,1,A,8.0,,108.0,1.6153846153846154,174.46153846153845,9.692307692307692,0.036
./models/18_VIC/tests/test_image_driver.py,test_image_driver_no_output_file_nans,FUNCTION,14,2,A,6.0,9.0,152.92539048396907,7.6499999999999995,1169.8792372023634,64.99329095568686,0.050975130161323025
./models/18_VIC/tests/test_image_driver.py,assert_nan_equal,FUNCTION,25,5,A,13.0,30.0,664.3364485726424,12.535714285714286,8327.931908892768,462.662883827376,0.22144548285754748
./models/18_VIC/tests/test_image_driver.py,check_multistream_image,FUNCTION,57,10,B,62.0,85.0,2759.1775700042485,39.51724137931035,109035.08604223687,6057.504780124271,0.9197258566680828
./models/18_VIC/tests/test_image_driver.py,setup_subdirs_and_fill_in_global_param_mpi_test,FUNCTION,144,2,A,15.0,46.0,549.4459868550366,13.363636363636363,7342.596369790034,407.92202054389077,0.1831486622850122
./models/18_VIC/tests/test_image_driver.py,check_mpi_fluxes,FUNCTION,192,6,B,27.0,51.0,1177.4994517703553,25.982142857142858,30593.95897010477,1699.6643872280429,0.3924998172567851
./models/18_VIC/tests/test_image_driver.py,check_mpi_states,FUNCTION,245,6,B,27.0,51.0,1215.48330505327,27.05357142857143,32883.16441349472,1826.8424674163734,0.4051611016844233
./models/18_VIC/tests/test_image_driver.py,test_image_driver.py (module aggregate),MODULE_AGG,1,31,E,,,,,,,
./models/18_VIC/tests/test_restart.py,<module>,FUNCTION,1,1,A,8.0,,112.58797503894243,2.0,225.17595007788486,12.509775004326936,0.03752932501298081
./models/18_VIC/tests/test_restart.py,prepare_restart_run_periods,FUNCTION,14,3,A,45.0,86.0,2083.685665805606,48.0,100016.91195866908,5556.495108814949,0.6945618886018686
./models/18_VIC/tests/test_restart.py,setup_subdirs_and_fill_in_global_param_restart_test,FUNCTION,102,4,A,40.0,71.0,1554.0927801099783,20.595744680851062,32007.698109499124,1778.2054505277292,0.5180309267033261
./models/18_VIC/tests/test_restart.py,check_exact_restart_fluxes,FUNCTION,175,12,C,53.0,89.0,2653.9795463371706,38.6,102443.6104886148,5691.311693811933,0.8846598487790569
./models/18_VIC/tests/test_restart.py,check_exact_restart_states,FUNCTION,266,13,C,73.0,103.0,2461.479585977521,46.25,113843.43085146033,6324.635047303352,0.8204931953258403
./models/18_VIC/tests/test_restart.py,read_ascii_state,FUNCTION,371,2,A,7.0,19.0,259.5971657911106,11.0,2855.568823702217,158.64271242790093,0.08653238859703688
./models/18_VIC/tests/test_restart.py,read_binary_state,FUNCTION,392,1,A,5.0,17.0,106.27403387250882,7.857142857142857,835.0102661411407,46.38945923006337,0.03542467795750294
./models/18_VIC/tests/test_restart.py,test_restart.py (module aggregate),MODULE_AGG,1,35,E,,,,,,,
./models/18_VIC/tests/test_utils.py,<module>,FUNCTION,1,1,A,21.0,,535.0242986264551,5.333333333333333,2853.4629260077604,158.52571811154223,0.17834143287548504
./models/18_VIC/tests/test_utils.py,setup_test_dirs,FUNCTION,41,3,A,10.0,13.0,408.6251683748963,13.875,5669.674211201686,314.9819006223159,0.13620838945829877
./models/18_VIC/tests/test_utils.py,print_test_dict,FUNCTION,56,2,A,9.0,9.0,385.44006375130215,8.470588235294118,3264.9040694227947,181.38355941237748,0.12848002125043406
./models/18_VIC/tests/test_utils.py,clip_string,FUNCTION,67,2,A,4.0,4.0,131.68575291675114,14.083333333333332,1854.5743535775784,103.0319085320877,0.04389525097225038
./models/18_VIC/tests/test_utils.py,print_tail,FUNCTION,73,3,A,8.0,8.0,280.53836262764463,12.384615384615383,3474.359721773137,193.01998454295207,0.09351278754254821
./models/18_VIC/tests/test_utils.py,replace_global_values,FUNCTION,83,7,B,21.0,25.0,708.4856577255372,20.952380952380953,14844.461399963637,824.6922999979798,0.2361618859085124
./models/18_VIC/tests/test_utils.py,drop_tests,FUNCTION,110,13,C,25.0,30.0,807.4652716724872,38.0625,30734.146903034045,1707.4526057241137,0.26915509055749576
./models/18_VIC/tests/test_utils.py,pop_run_kwargs,FUNCTION,142,1,A,6.0,6.0,165.66917302429982,14.57142857142857,2414.0365212112256,134.11314006729032,0.05522305767476661
