file,total_lines,code_lines,comment_lines,blank_lines_raw,comments_per_loc,function_count,avg_func_loc
./models/04.1_gr4j/setup.py,48,43,0,5,0.0,0,0.0
./models/04.1_gr4j/gr4j/gr4j.py,139,84,24,31,0.2857,3,28.33
./models/04.1_gr4j/gr4j/_version.py,189,129,38,22,0.2946,6,19.67
./models/04.1_gr4j/gr4j/__init__.py,5,4,0,1,0.0,0,0.0
./models/04.1_gr4j/tests/test_gr4j.py,42,31,0,11,0.0,3,7.33
./models/04.1_gr4j/tests/__init__.py,0,0,0,0,0.0,0,0.0
