file,function,type,line,cyclomatic_complexity,cc_rank,loc,loc_span,volume,difficulty,effort,time,bugs
./models/02_CWatM/cwatm/hydrological_modules/capillarRise.py,capillarRise.dynamic,METHOD,39,5,A,18.0,32.0,1428.9641170363716,54.54545454545454,77943.497292893,4330.194294049611,0.4763213723454572
./models/02_CWatM/cwatm/hydrological_modules/capillarRise.py,capillarRise (aggregate),CLASS_AGG,35,6,B,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/capillarRise.py,capillarRise.py (module aggregate),MODULE_AGG,1,6,B,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/environflow.py,<module>,FUNCTION,1,1,A,2.0,,46.50699332842307,3.0,139.5209799852692,7.751165554737178,0.015502331109474358
./models/02_CWatM/cwatm/hydrological_modules/environflow.py,environflow,CLASS,15,7,B,70.0,138.0,5077.715685240308,55.76315789473684,283149.4615006372,15730.525638924288,1.6925718950801025
./models/02_CWatM/cwatm/hydrological_modules/environflow.py,environflow.__init__,METHOD,39,1,A,3.0,3.0,69.18863237274594,8.75,605.400533261527,33.63336295897372,0.02306287745758198
./models/02_CWatM/cwatm/hydrological_modules/environflow.py,environflow.initial,METHOD,43,7,B,29.0,38.0,1191.209321814014,32.2,38356.94016241125,2130.9411201339585,0.39706977393800463
./models/02_CWatM/cwatm/hydrological_modules/environflow.py,environflow.dynamic,METHOD,89,11,C,36.0,64.0,3322.081401511543,43.81896551724138,145570.1703783032,8087.231687683512,1.1073604671705144
./models/02_CWatM/cwatm/hydrological_modules/environflow.py,environflow (aggregate),CLASS_AGG,39,19,C,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/environflow.py,environflow.py (module aggregate),MODULE_AGG,1,19,C,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/evaporation.py,<module>,FUNCTION,1,1,A,2.0,,30.0,2.0,60.0,3.3333333333333335,0.01
./models/02_CWatM/cwatm/hydrological_modules/evaporation.py,evaporation,CLASS,14,26,D,301.0,574.0,33172.15888819908,227.03007518796994,7531077.726535123,418393.20702972903,11.057386296066362
